source_file,mag_ellipsoid_20260616_203040.csv
t_ms,mx_raw,my_raw,mz_raw,mx_cal,my_cal,mz_cal
160600,461,44,-144,389.815842,138.770362,-114.039220
160650,461,44,-144,389.815842,138.770362,-114.039220
160700,459,41,-145,387.785163,135.841046,-115.002463
160750,463,20,-153,391.765173,115.465547,-122.934848
160801,480,-24,-140,408.523874,72.504704,-109.415925
160850,480,-24,-140,408.523874,72.504704,-109.415925
160900,492,-76,-128,420.188059,21.716283,-96.776410
160950,496,-132,-115,423.733916,-33.038651,-83.000152
161000,499,-181,-93,426.228567,-81.068965,-60.151626
161050,499,-181,-93,426.228567,-81.068965,-60.151626
161100,500,-192,-72,426.963034,-92.025155,-38.715696
161150,500,-206,-39,426.551287,-106.046541,-5.051466
161200,489,-262,-9,414.778372,-161.086754,26.133103
161250,489,-262,-9,414.778372,-161.086754,26.133103
161300,473,-300,22,398.063120,-198.608428,58.184264
161350,468,-306,33,392.865661,-204.616135,69.468679
161400,467,-304,45,391.752434,-202.802863,81.642180
161450,467,-304,45,391.752434,-202.802863,81.642180
161500,465,-287,75,389.553677,-186.558060,111.939577
161550,456,-278,113,380.152735,-178.252668,150.516229
161600,437,-297,134,360.628769,-197.146356,172.233403
161650,437,-297,134,360.628769,-197.146356,172.233403
161700,413,-323,153,336.026565,-222.880967,192.044730
161750,395,-335,170,317.597777,-234.894362,209.613593
161800,381,-341,182,303.298095,-240.972406,222.000590
161850,381,-341,182,303.298095,-240.972406,222.000590
161900,375,-332,194,297.179637,-232.362266,234.145764
161950,397,-318,176,319.672429,-218.360133,215.500790
162000,400,-324,160,322.818545,-224.019146,199.289857
162050,400,-324,160,322.818545,-224.019146,199.289857
162101,390,-347,145,312.709151,-246.361678,184.406538
162150,357,-387,141,279.144638,-285.563302,181.102399
162200,272,-431,173,192.670619,-329.405321,214.902600
162250,272,-431,173,192.670619,-329.405321,214.902600
162300,167,-464,192,86.189336,-362.504181,235.574586
162350,67,-474,190,-14.885549,-372.898942,234.621054
162400,-39,-472,161,-121.681647,-371.329049,206.176153
162450,-39,-472,161,-121.681647,-371.329049,206.176153
162500,-118,-458,120,-201.004805,-357.741182,165.152678
162550,-153,-445,99,-236.075688,-345.057918,144.023890
162600,-158,-427,135,-241.356765,-327.922973,180.432233
162650,-158,-427,135,-241.356765,-327.922973,180.432233
162700,-171,-411,149,-254.520377,-312.551079,194.599393
162750,-183,-397,157,-266.628831,-299.058215,202.685924
162800,-108,-340,286,-191.730074,-244.362684,332.332079
162850,-108,-340,286,-191.730074,-244.362684,332.332079
162900,1,-245,374,-81.834194,-151.917128,419.598077
162950,91,-162,401,9.377521,-70.636697,445.235288
163000,151,-88,401,70.482692,1.960482,443.843565
163050,151,-88,401,70.482692,1.960482,443.843565
163100,197,5,379,117.782179,93.244594,420.038571
163150,203,80,350,124.619353,166.779040,389.709636
163200,203,80,350,124.619353,166.779040,389.709636
163250,193,133,326,115.098470,218.687866,364.854062
163300,185,180,294,107.635993,264.843405,331.921062
163350,203,228,235,126.708776,312.442085,271.307545
163400,203,228,235,126.708776,312.442085,271.307545
163450,267,251,149,192.350940,336.247822,183.104903
163500,338,216,102,264.304978,303.082073,135.073846
163550,392,173,57,319.012075,261.976699,89.325956
163600,392,173,57,319.012075,261.976699,89.325956
163650,424,133,8,351.551458,223.697101,39.696194
163700,454,74,-18,381.722324,166.614052,13.650033
163750,483,-23,-9,410.293465,72.064452,23.571773
163800,483,-23,-9,410.293465,72.064452,23.571773
163850,486,-158,23,412.123953,-59.985117,57.517630
163900,442,-299,59,366.392859,-198.242769,96.046038
163950,343,-416,98,265.225521,-313.479510,137.890152
164000,343,-416,98,265.225521,-313.479510,137.890152
164050,234,-476,130,154.399158,-373.090967,172.097988
164100,138,-487,166,56.991032,-384.851506,209.704889
164150,48,-476,190,-34.094115,-374.975681,234.826861
164200,48,-476,190,-34.094115,-374.975681,234.826861
164250,-42,-451,196,-124.912689,-351.242868,241.516782
164300,-125,-388,216,-208.544077,-290.540950,261.939181
164350,-179,-310,240,-262.817019,-215.056140,285.978427
164400,-179,-310,240,-262.817019,-215.056140,285.978427
164450,-193,-229,272,-276.736289,-136.468030,317.721491
164500,-152,-178,322,-235.462143,-86.985148,367.539659
164550,-46,-114,384,-128.549997,-24.520933,428.772005
164601,-46,-114,384,-128.549997,-24.520933,428.772005
164650,75,-48,400,-6.025215,40.497784,443.125242
164700,170,5,384,90.456155,93.011663,425.377278
164750,241,73,340,163.060695,160.309485,379.263794
164800,241,73,340,163.060695,160.309485,379.263794
164850,266,143,285,189.311888,229.375770,322.403328
164900,241,203,246,164.828121,288.179888,282.384031
164950,191,247,217,114.884945,331.098373,252.936834
165000,191,247,217,114.884945,331.098373,252.936834
165050,127,263,216,50.342091,346.298196,252.365408
165100,59,246,240,-18.701565,328.999741,277.581333
165150,13,210,270,-65.702424,293.242491,308.885445
165200,13,210,270,-65.702424,293.242491,308.885445
165250,-3,159,309,-82.580870,242.949121,349.202913
165300,21,100,351,-59.129822,185.081219,392.267364
165350,85,40,378,4.871109,126.665919,419.723466
165400,85,40,378,4.871109,126.665919,419.723466
165450,169,-26,384,89.241352,62.758562,425.726711
165500,255,-92,363,175.893474,-0.839685,404.292677
165550,343,-151,305,264.970440,-57.189368,345.189862
165600,343,-151,305,264.970440,-57.189368,345.189862
165650,398,-238,224,320.745950,-140.824113,263.357297
165700,400,-336,140,322.932941,-235.508274,179.111804
165750,365,-415,65,287.777720,-311.996998,104.155477
165800,365,-415,65,287.777720,-311.996998,104.155477
165850,316,-468,7,238.485545,-363.396368,46.312826
165900,249,-507,-35,170.945793,-401.430138,4.738604
165950,249,-507,-35,170.945793,-401.430138,4.738604
166000,172,-532,-53,93.163300,-426.133206,-12.520788
166051,88,-541,-49,8.201466,-435.512474,-7.547260
166100,6,-534,-27,-74.808453,-429.464725,15.510169
166150,6,-534,-27,-74.808453,-429.464725,15.510169
166200,-65,-511,16,-146.802947,-407.963461,59.610829
166250,-123,-468,84,-205.773775,-367.136553,128.753439
166300,-144,-404,180,-227.496589,-305.882846,225.741197
166350,-144,-404,180,-227.496589,-305.882846,225.741197
166400,-107,-353,267,-190.621671,-256.831868,313.170785
166450,-10,-288,349,-92.989036,-193.670532,394.788847
166500,100,-197,391,18.335937,-104.617001,435.376992
166550,100,-197,391,18.335937,-104.617001,435.376992
166600,189,-106,390,108.861140,-15.230743,432.502803
166650,255,-48,364,176.174083,42.079877,404.825924
166700,331,-13,314,253.670391,77.278553,352.932852
166750,331,-13,314,253.670391,77.278553,352.932852
166800,402,18,236,326.359886,108.848343,272.698611
166850,421,80,161,346.690169,170.288690,195.674322
166900,403,153,87,329.702887,242.206602,119.903049
166950,403,153,87,329.702887,242.206602,119.903049
167000,363,215,22,290.329710,303.148102,53.604563
167050,283,278,17,209.971126,364.143808,48.610963
167100,166,319,56,91.661096,402.947915,88.897633
167150,166,319,56,91.661096,402.947915,88.897633
167200,62,314,114,-14.002629,396.747642,148.856730
167250,7,262,211,-70.850035,344.585608,248.460368
167300,-23,167,300,-102.646639,250.721360,340.169492
167351,-23,167,300,-102.646639,250.721360,340.169492
167401,-37,79,345,-117.806694,164.274759,386.965989
167450,-9,29,370,-90.090608,115.400807,412.629953
167500,66,-20,393,-14.865283,67.834549,435.797121
167550,66,-20,393,-14.865283,67.834549,435.797121
167600,169,-76,391,88.843732,13.897159,433.383052
167650,283,-142,348,203.996691,-49.275244,389.337499
167700,361,-209,280,283.014833,-113.386852,320.264359
167750,361,-209,280,283.014833,-113.386852,320.264359
167800,386,-294,209,308.398275,-195.377731,248.855008
167850,365,-390,132,287.294212,-288.338965,171.918546
167900,280,-482,72,201.393916,-378.005977,112.820789
167950,280,-482,72,201.393916,-378.005977,112.820789
168000,163,-535,32,83.228311,-430.051250,73.914875
168050,46,-542,12,-34.827378,-437.433810,54.814381
168100,-29,-525,28,-110.641275,-421.517183,71.601591
168150,-29,-525,28,-110.641275,-421.517183,71.601591
168200,-72,-501,63,-154.263830,-398.767818,107.296471
168250,-103,-467,119,-185.900264,-366.412504,164.090664
168300,-105,-430,183,-188.296133,-331.026461,228.695135
168350,-105,-430,183,-188.296133,-331.026461,228.695135
168400,-83,-393,244,-166.416184,-295.449201,290.020893
168450,-62,-350,291,-145.371437,-253.870938,337.073869
168500,-47,-305,325,-130.249373,-210.238395,370.961774
168550,-47,-305,325,-130.249373,-210.238395,370.961774
168600,-36,-257,351,-119.071222,-163.617481,396.731684
168650,-4,-188,379,-86.557944,-96.390374,424.099151
168700,68,-119,398,-13.546256,-28.800730,441.940180
168750,68,-119,398,-13.546256,-28.800730,441.940180
168801,151,-57,392,70.774317,32.305625,434.364503
168850,234,-7,363,155.238321,81.955732,403.564336
168900,234,25,363,155.449439,113.177930,403.213621
168950,313,25,314,235.736005,114.236159,352.690587
169000,375,67,239,299.376494,156.446323,275.469329
169050,425,97,135,351.095092,187.186828,169.046848
169100,425,97,135,351.095092,187.186828,169.046848
169150,446,108,17,373.525636,199.351264,48.896575
169200,431,123,-86,359.467220,215.016570,-55.716941
169250,375,150,-177,303.950245,241.988187,-147.879423
169300,375,150,-177,303.950245,241.988187,-147.879423
169350,296,199,-217,224.848319,289.714373,-188.271014
169400,237,253,-189,165.326912,341.705708,-159.858426
169450,165,308,-113,92.213870,394.060898,-82.588010
169500,165,308,-113,92.213870,394.060898,-82.588010
169550,103,332,-33,28.960421,416.191718,-1.012707
169600,52,325,57,-23.481222,408.039009,90.950676
169650,30,295,145,-46.757052,377.658589,180.854507
169700,30,295,145,-46.757052,377.658589,180.854507
169750,30,248,226,-47.851072,330.913240,263.623383
169800,48,190,291,-30.677724,273.729371,330.090952
169850,100,147,323,21.263580,231.766895,362.554268
169900,100,147,323,21.263580,231.766895,362.554268
169950,182,123,324,103.938742,208.880277,363.039164
170001,274,88,305,196.837725,175.546200,343.238264
170050,346,17,287,269.283867,106.944241,325.040962
170100,346,17,287,269.283867,106.944241,325.040962
170150,403,-84,251,326.552056,9.169787,289.039014
170200,433,-189,201,356.651718,-92.532136,239.125519
170250,427,-283,157,350.395707,-183.804694,195.532755
170300,427,-283,157,350.395707,-183.804694,195.532755
170350,391,-366,131,313.729578,-264.739823,170.388396
170400,331,-431,122,252.770888,-328.457120,162.542174
170450,251,-479,133,171.525136,-375.938771,175.012772
170500,251,-479,133,171.525136,-375.938771,175.012772
170550,156,-510,136,75.314727,-406.844912,179.318399
170600,42,-518,120,-39.755424,-415.227213,164.261744
170650,-57,-494,115,-139.566679,-392.408912,159.879464
170700,-57,-494,115,-139.566679,-392.408912,159.879464
170750,-120,-439,157,-203.258115,-339.621711,202.536505
170800,-145,-356,232,-228.693465,-259.626058,278.029689
170850,-151,-270,285,-234.700729,-176.336857,330.965578
170900,-151,-270,285,-234.700729,-176.336857,330.965578
170950,-115,-196,338,-198.355291,-104.478887,383.626497
171000,-24,-108,386,-106.303550,-18.543547,430.524281
171050,69,-19,394,-11.837516,68.819075,436.772605
171100,69,-19,394,-11.837516,68.819075,436.772605
171150,115,35,380,35.127245,121.963454,421.518874
171200,160,69,362,80.988487,155.631201,402.432103
171251,241,104,321,163.449103,190.764226,359.629947
171300,241,104,321,163.449103,190.764226,359.629947
171350,313,133,253,237.038904,220.279627,289.562733
171400,367,160,161,292.662701,247.987923,195.320162
171450,397,170,48,324.130800,259.181243,80.171137
171500,397,170,48,324.130800,259.181243,80.171137
171550,382,193,-42,309.999346,282.509621,-11.328837
171600,315,240,-98,243.162471,328.538946,-68.062304
171650,315,289,-98,243.485745,376.347937,-68.599336
171700,214,289,-112,141.582691,375.835033,-81.838530
171750,127,310,-111,53.816967,395.739663,-80.211198
171800,52,322,-70,-22.271873,406.503826,-37.982223
171850,52,322,-70,-22.271873,406.503826,-37.982223
171900,-24,315,-3,-99.747983,398.438256,30.867109
171950,-74,289,72,-151.159520,371.918361,107.796871
172000,-61,255,172,-139.217986,337.734559,209.591545
172050,-61,255,172,-139.217986,337.734559,209.591545
172100,-19,199,266,-98.065329,282.342582,305.253793
172150,14,131,327,-65.765002,215.544577,367.623872
172200,57,98,352,-22.782519,183.356380,392.956344
172250,57,98,352,-22.782519,183.356380,392.956344
172300,121,83,357,41.728219,169.088412,397.578725
172350,204,82,339,125.749292,168.857583,378.507774
172400,284,74,305,206.848187,161.952463,343.294919
172450,284,74,305,206.848187,161.952463,343.294919
172500,358,39,266,281.755647,128.718828,303.358656
172550,422,-32,222,346.371164,60.349045,258.836337
172600,453,-136,181,377.400602,-40.469225,218.041511
172650,453,-136,181,377.400602,-40.469225,218.041511
172700,445,-244,154,368.867130,-145.601007,191.884677
172750,405,-340,144,327.919251,-239.421900,183.169166
172800,334,-423,141,255.670629,-320.840015,181.719554
172850,334,-423,141,255.670629,-320.840015,181.719554
172900,247,-485,129,167.483134,-381.775484,171.055330
172950,143,-529,92,62.481545,-424.986626,134.971396
173000,23,-541,23,-58.163743,-436.730415,66.196285
173050,23,-541,23,-58.163743,-436.730415,66.196285
173100,-80,-511,8,-161.879761,-407.974744,51.632174
173150,-153,-463,42,-235.642780,-361.995695,86.338888
173200,-197,-404,105,-280.315700,-305.410524,150.093253
173250,-197,-404,105,-280.315700,-305.410524,150.093253
173300,-230,-327,159,-313.669652,-231.091656,204.404572
173350,-251,-253,184,-334.639334,-159.302866,229.183753
173400,-260,-165,205,-343.354547,-73.731355,249.631442
173450,-260,-165,205,-343.354547,-73.731355,249.631442
173500,-250,-72,229,-332.870436,16.811097,272.886881
173550,-186,-20,292,-268.479010,67.278936,335.672711
173600,-68,30,350,-149.497123,116.206448,392.880440
173650,-68,30,350,-149.497123,116.206448,392.880440
173700,77,74,368,-2.890057,159.896323,409.273472
173750,198,101,337,119.832304,187.378098,376.326649
173800,304,122,268,227.728614,209.323222,305.002574
173850,304,122,268,227.728614,209.323222,305.002574
173901,380,156,140,305.973229,244.401071,173.913134
173950,391,184,2,318.606669,273.305523,33.363755
174000,350,221,-64,278.067951,309.859042,-33.666536
174050,350,221,-64,278.067951,309.859042,-33.666536
174100,292,267,-54,219.678256,354.248702,-23.454562
174150,225,301,-41,152.087813,386.837781,-9.977530
174200,159,322,-10,85.247676,406.552162,21.910915
174250,159,322,-10,85.247676,406.552162,21.910915
174300,97,321,63,21.897039,404.367360,96.651864
174350,68,301,132,-8.200908,383.905932,167.219752
174400,92,280,177,15.471807,363.081511,212.914166
174450,92,280,177,15.471807,363.081511,212.914166
174500,150,251,215,73.509102,334.752572,251.258847
174550,201,212,242,124.514904,296.741073,278.610609
174600,201,212,242,124.514904,296.741073,278.610609
174650,258,182,242,181.903093,267.846316,278.387742
174700,328,137,231,252.432456,224.522480,267.033191
174750,379,95,207,303.912058,184.142850,242.628426
174800,379,95,207,303.912058,184.142850,242.628426
174850,418,56,183,343.288061,146.611133,218.306921
174900,444,6,163,369.419103,98.217179,198.293706
174950,459,-44,159,384.282184,49.575295,194.634609
175000,459,-44,159,384.282184,49.575295,194.634609
175050,466,-59,146,391.381019,35.128550,181.530037
175100,470,-57,133,395.561162,37.248805,168.268182
175150,477,-51,118,402.817900,43.313546,152.902497
175200,477,-51,118,402.817900,43.313546,152.902497
175250,477,-18,93,403.277572,75.785434,127.153858
175300,464,35,82,390.600023,127.531990,115.528541
175350,437,105,73,363.871316,195.751056,105.883359
175400,437,105,73,363.871316,195.751056,105.883359
175450,383,181,73,309.817458,269.547514,105.573039
175500,318,246,41,244.887623,332.889484,72.994424
175550,307,259,14,234.121594,345.796846,45.540486
175600,307,259,14,234.121594,345.796846,45.540486
175650,346,230,-4,273.505501,317.956306,27.202253
175700,359,217,24,286.282417,305.051180,55.652314
175750,358,215,33,285.171835,302.994556,64.823219
175800,358,215,33,285.171835,302.994556,64.823219
175850,395,171,46,322.136189,260.165662,78.148576
175900,449,87,51,376.088877,178.508855,83.623968
175950,483,-12,53,409.765984,82.117574,86.410887
176000,483,-12,53,409.765984,82.117574,86.410887
176050,494,-114,63,420.109371,-17.440209,97.577114
176100,478,-217,78,403.120138,-118.206615,114.093007
176150,436,-315,95,359.877186,-214.288006,132.836694
176200,436,-315,95,359.877186,-214.288006,132.836694
176250,371,-401,112,293.476901,-298.812814,151.671463
176300,284,-468,118,205.082211,-364.824027,159.340652
176350,159,-523,102,78.588870,-419.136503,144.905570
176400,159,-523,102,78.588870,-419.136503,144.905570
176450,35,-539,51,-46.298148,-435.006734,94.491627
176501,-69,-519,18,-150.916214,-415.817320,61.768178
176550,-134,-479,46,-216.591682,-377.525281,90.392273
176600,-134,-479,46,-216.591682,-377.525281,90.392273
176650,-187,-422,95,-270.234844,-322.797437,140.038961
176700,-238,-339,133,-321.579447,-242.567805,178.211073
176750,-270,-212,175,-353.477105,-119.326137,219.778980
176800,-270,-212,175,-353.477105,-119.326137,219.778980
176850,-274,-121,197,-357.130790,-30.805518,241.160877
176900,-234,-67,252,-316.895527,21.543048,296.033237
176950,-142,-2,322,-224.198167,84.802915,365.513947
177000,-142,-2,322,-224.198167,84.802915,365.513947
177050,-28,56,359,-109.001387,141.739743,401.347661
177100,113,96,360,33.702689,181.686770,400.560109
177150,259,123,302,181.943430,209.629397,339.953408
177200,259,123,302,181.943430,209.629397,339.953408
177250,362,125,214,286.867428,213.224786,249.572512
177300,421,111,124,347.252786,200.940708,157.761860
177350,421,102,124,347.193409,192.159464,157.860498
